"CladeToothtype","Epoch","Log_CBL","Log_CBW","Log_CBR","Log_CHR","Log_DC","Log_DDL","Log_CH"
"Dromaeosauridae Lateral","Late Cretaceous",1.75785791755237,0.916290731874155,-0.841567185678219,0.807091439909163,2.86220088092947,-1.25276296849537,2.56494935746154
"Dromaeosauridae Lateral","Late Cretaceous",1.97408102602201,1.16315080980568,-0.810930216216329,0.733969175080201,2.70805020110221,-1.09861228866811,2.70805020110221
"Dromaeosauridae Lateral","Late Cretaceous",1.68639895357023,0.916290731874155,-0.770108221696074,0.664976303593249,2.86220088092947,-1.25276296849537,2.35137525716348
"Dromaeosauridae Lateral","Late Cretaceous",1.87180217690159,1.09861228866811,-0.773189888233482,0.693147180559945,2.78809290877575,-1.17865499634165,2.56494935746154
"Dromaeosauridae Lateral","Late Cretaceous",2.06686275947298,1.1314021114911,-0.935460647981875,0.572194570142283,2.78809290877575,-1.17865499634165,2.63905732961526
"Dromaeosauridae Lateral","Late Cretaceous",1.88706964903238,1.09861228866811,-0.78845736036427,0.853770374892821,2.78809290877575,-1.17865499634165,2.7408400239252
"Dromaeosauridae Lateral","Late Cretaceous",1.85629799036563,1.1314021114911,-0.724895878874526,0.586049045003578,2.78809290877575,-1.17865499634165,2.4423470353692
"Dromaeosauridae Lateral","Late Cretaceous",1.75785791755237,0.916290731874155,-0.841567185678219,0.640037355245997,2.93119375241642,-1.32175583998232,2.39789527279837
"Dromaeosauridae Lateral","Late Cretaceous",1.84054963339749,1.22377543162212,-0.616774201775371,0.644357016390513,2.86220088092947,-1.25276296849537,2.484906649788
"Dromaeosauridae Lateral","Late Cretaceous",1.84054963339749,1.09861228866811,-0.741937344729377,0.900290390527714,2.70805020110221,-1.09861228866811,2.7408400239252
"Dromaeosauridae Lateral","Late Cretaceous",1.79175946922805,1.09861228866811,-0.693147180559945,0.733969175080201,2.78809290877575,-1.17865499634165,2.52572864430826
"Dromaeosauridae Lateral","Late Cretaceous",1.85629799036563,1.09861228866811,-0.757685701697516,0.628608659422374,2.70805020110221,-1.09861228866811,2.484906649788
"Dromaeosauridae Lateral","Late Cretaceous",1.84054963339749,0.8754687373539,-0.965080896043587,0.575364144903562,2.86220088092947,-1.25276296849537,2.41591377830105
"Dromaeosauridae Lateral","Late Cretaceous",1.85629799036563,1.09861228866811,-0.757685701697516,0.603290851438084,2.78809290877575,-1.17865499634165,2.45958884180371
"Dromaeosauridae Lateral","Late Cretaceous",1.94591014905531,1.09861228866811,-0.847297860387204,0.538996500732687,2.70805020110221,-1.09861228866811,2.484906649788
"Dromaeosauridae Lateral","Late Cretaceous",1.91692261218206,1.19392246847243,-0.723000143709627,0.700473220652018,2.70805020110221,-1.09861228866811,2.61739583283408
"Dromaeosauridae Lateral","Late Cretaceous",1.66770682055808,0.741937344729377,-0.925769475828699,0.562307579601134,2.78809290877575,-1.17865499634165,2.23001440015921
"Dromaeosauridae Lateral","Late Cretaceous",1.75785791755237,0.955511445027436,-0.802346472524937,0.684489117816831,2.86220088092947,-1.25276296849537,2.4423470353692
"Dromaeosauridae Lateral","Late Cretaceous",1.6094379124341,0.832909122935104,-0.776528789498996,0.78845736036427,2.86220088092947,-1.25276296849537,2.39789527279837
"Dromaeosauridae Lateral","Late Cretaceous",1.85629799036563,0.916290731874155,-0.940007258491471,0.782759339249632,2.70805020110221,-1.09861228866811,2.63905732961526
"Troodontidae Lateral","Late Cretaceous",1.73342389221509,1.00063188030791,-0.732792011907186,0.357204838855309,2.35137525716348,-0.741937344729377,2.0906287310704
"Troodontidae Lateral","Late Cretaceous",1.7404661748405,0.955511445027436,-0.784954729813068,0.422856850820033,2.484906649788,-0.8754687373539,2.16332302566054
"Troodontidae Lateral","Late Cretaceous",1.82454929205105,1.22377543162212,-0.60077386042893,0.372675285285174,2.05412373369555,-0.444685821261446,2.19722457733622
"Troodontidae Lateral","Late Cretaceous",1.50629715351459,0.797507195884188,-0.708789957630399,0.391322706412945,2.41591377830105,-0.806475865866948,1.89761985992753
"Troodontidae Lateral","Late Cretaceous",1.60140574073684,0.936093359170335,-0.665312381566502,0.551518577702803,2.18605127673809,-0.576613364303994,2.15292431843964
"Troodontidae Lateral","Late Cretaceous",1.67709656090792,0.974559639998131,-0.702536920909784,0.403594200172353,2.37954613413017,-0.770108221696074,2.08069076108027
"Troodontidae Lateral","Late Cretaceous",1.60743590976343,1.03318448334565,-0.574251426417773,0.326979859866151,2.30258509299405,-0.693147180559945,1.93441576962958
"Troodontidae Lateral","Late Cretaceous",1.08856195281461,0.425267735404344,-0.663294217410264,0.269847204815747,2.82731362192903,-1.21787570949493,1.35840915763035
"Troodontidae Lateral","Late Cretaceous",1.18172719537862,0.582215619852664,-0.599511575525953,0.333400037584243,2.33214389523559,-0.72270598280149,1.51512723296286
"Troodontidae Lateral","Late Cretaceous",1.58514521986506,0.841567185678219,-0.743578034186837,0.295845383090942,2.35137525716348,-0.741937344729377,1.880990602956
"Troodontidae Lateral","Late Cretaceous",1.77664583141801,1.00063188030791,-0.776013951110101,0.346812595678603,2.42480272571829,-0.815364813284195,2.12345842709661
"Troodontidae Lateral","Late Cretaceous",1.38879124131848,0.688134638736401,-0.700656602582077,0.0367238329546941,2.29253475714054,-0.683096844706444,1.42551507427317
"Troodontidae Lateral","Late Cretaceous",1.23837423104327,0.438254930931155,-0.800119300112113,-0.023461486678998,2.70136121295141,-1.09192330051731,1.21491274436427
"Troodontidae Lateral","Late Cretaceous",1.19694818938897,0.524728528934982,-0.67221966045399,0.322565015517142,2.4932054526027,-0.883767540168595,1.51951320490611
"Troodontidae Lateral","Late Cretaceous",1.22082992139236,0.60431596685333,-0.616513954539029,0.278793125034535,2.37954613413017,-0.770108221696074,1.49962304642689
"Troodontidae Lateral","Late Cretaceous",1.65057985576528,0.89199803930511,-0.758581816460165,0.519616049183025,2.28238238567653,-0.672944473242426,2.1701959049483
"Troodontidae Lateral","Late Cretaceous",1.05082162483176,0.22314355131421,-0.827678073517551,0.218938920032178,2.77881927199042,-1.16938135955632,1.26976054486394
"Troodontidae Lateral","Late Cretaceous",1.28647402583768,0.548121408509688,-0.738352617327992,-0.0835017218453272,2.69462718077007,-1.08518926833597,1.20297230399235
"Troodontidae Lateral","Late Cretaceous",1.61342993370364,0.883767540168595,-0.729662393535043,0.393440915141363,2.54160199346455,-0.932164081030445,2.006870848845
"Troodontidae Lateral","Late Cretaceous",1.45628673293993,1.00430160919687,-0.451985123743057,0.415515443961666,2.10413415427021,-0.494696241836107,1.87180217690159
"Troodontidae Lateral","Late Cretaceous",1.76644166124377,1.20297230399235,-0.563469357251413,0.573439216493978,2.26176309847379,-0.65232518603969,2.33988087773774
"Troodontidae Lateral","Late Cretaceous",1.7630170003624,1.07500242302898,-0.688014577333425,0.280797363674284,2.32238772029023,-0.712949807856125,2.04381436403668
"Troodontidae Lateral","Late Cretaceous",0.425267735404344,0.0953101798043249,-0.329957555600019,0.420600532173265,2.39789527279837,-0.78845736036427,0.845868267577609
"Troodontidae Lateral","Late Cretaceous",1.43031124653666,0.662687973075237,-0.767623273461428,0.226010251796286,2.09186406167839,-0.482426149244293,1.65632149833295
"Troodontidae Lateral","Late Cretaceous",1.27536280041261,0.524728528934982,-0.750634271477627,-0.0340942113429761,2.68784749378469,-1.07840958135059,1.24126858906963
"Troodontidae Lateral","Late Cretaceous",1.64865862558738,1.02961941718116,-0.619039208406224,0.379489621704904,2.30258509299405,-0.693147180559945,2.02814824729229
"Troodontidae Lateral","Late Cretaceous",1.54756250871601,0.693147180559945,-0.854415328156068,0.244196960512042,2.484906649788,-0.8754687373539,1.79175946922805
"Troodontidae Lateral","Late Cretaceous",0.916290731874155,0.262364264467491,-0.653926467406664,0.215111379616945,2.99573227355399,-1.38629436111989,1.1314021114911
"Troodontidae Lateral","Late Cretaceous",1.59330853050422,0.887891257352457,-0.70541727315176,0.383546422400518,2.42480272571829,-0.815364813284195,1.97685495290473
"Troodontidae Lateral","Late Cretaceous",1.79175946922805,1.10856261952128,-0.683196849706777,0.447885823992117,2.17475172148416,-0.565313809050061,2.23964529322017
"Troodontidae Lateral","Late Cretaceous",1.7227665977411,0.99694863489161,-0.725817962849494,0.41376391092286,2.52572864430826,-0.916290731874155,2.13653050866396
"Troodontidae Lateral","Late Cretaceous",1.64865862558738,0.845868267577609,-0.802790358009772,0.410580208774935,2.52572864430826,-0.916290731874155,2.05923883436232
"Troodontidae Lateral","Late Cretaceous",1.49290409617815,0.482426149244293,-1.01047794693386,0.488097372688435,2.52572864430826,-0.916290731874155,1.98100146886658
"Troodontidae Lateral","Late Cretaceous",1.27536280041261,0.985816794522765,-0.289546005889844,0.336073114684165,2.70805020110221,-1.09861228866811,1.61143591509677
"Troodontidae Lateral","Late Cretaceous",1.29746314741327,0.989541193613748,-0.307921953799527,0.409101475751548,2.30258509299405,-0.693147180559945,1.70656462316482
"Troodontidae Lateral","Late Cretaceous",1.46093790411566,0.896088024556636,-0.564849879559021,0.263612815418949,2.30258509299405,-0.693147180559945,1.72455071953461
"Troodontidae Lateral","Late Cretaceous",1.33500106673234,0.908258560176891,-0.426742506555449,0.529079064075341,2.70805020110221,-1.09861228866811,1.86408013080768
"Troodontidae Lateral","Late Cretaceous",1.3244189574018,0.815364813284194,-0.509054144117609,0.504957375397559,2.52572864430826,-0.916290731874155,1.82937633279936
"Troodontidae Lateral","Late Cretaceous",1.09192330051731,0.916290731874155,-0.175632568643158,0.362029709076392,2.30258509299405,-0.693147180559945,1.45395300959371
"Troodontidae Lateral","Late Cretaceous",1.40854497005471,0.959350221334602,-0.449194748720108,0.436755266101374,2.30258509299405,-0.693147180559945,1.84530023615608
"Troodontidae Lateral","Late Cretaceous",0.887891257352457,-0.22314355131421,-1.11103480866667,0.467943896282725,2.52572864430826,-0.916290731874155,1.35583515363518
"Troodontidae Lateral","Late Cretaceous",0.78845736036427,0,-0.78845736036427,0.310154928303839,2.99573227355399,-1.38629436111989,1.09861228866811
"Troodontidae Lateral","Late Cretaceous",0.993251773010283,0,-0.993251773010283,0.510825623765991,2.93119375241642,-1.32175583998232,1.50407739677627
"Troodontidae Lateral","Late Cretaceous",1.06471073699243,0.0953101798043249,-0.969400557188103,0.393904285707088,2.86220088092947,-1.25276296849537,1.45861502269952
"Troodontidae Lateral","Late Cretaceous",0.993251773010283,0.0953101798043249,-0.897941593205958,0.441832752279039,2.99573227355399,-1.38629436111989,1.43508452528932
"Troodontidae Lateral","Late Cretaceous",0.993251773010283,0,-0.993251773010283,0.341749293722057,2.86220088092947,-1.25276296849537,1.33500106673234
"Troodontidae Lateral","Late Cretaceous",0.955511445027436,0,-0.955511445027436,0.175890666463664,3.11351530921037,-1.50407739677627,1.1314021114911
"Troodontidae Lateral","Late Cretaceous",0.993251773010283,0,-0.993251773010283,0.417735200699979,2.99573227355399,-1.38629436111989,1.41098697371026
"Troodontidae Lateral","Late Cretaceous",1.09861228866811,0,-1.09861228866811,0.154150679827258,2.70805020110221,-1.09861228866811,1.25276296849537
"Troodontidae Lateral","Late Cretaceous",0.8754687373539,-0.105360515657826,-0.980829253011726,0.485507815781701,2.99573227355399,-1.38629436111989,1.3609765531356
"Troodontidae Lateral","Late Cretaceous",0.693147180559945,0,-0.693147180559945,0.717839793150317,2.70805020110221,-1.09861228866811,1.41098697371026
"Troodontidae Lateral","Late Cretaceous",0.741937344729377,-0.22314355131421,-0.965080896043587,0.421213465076303,3.2188758248682,-1.6094379124341,1.16315080980568
"Troodontidae Lateral","Late Cretaceous",0.641853886172395,0.262364264467491,-0.379489621704904,0.581921545449721,2.70805020110221,-1.09861228866811,1.22377543162212
"Troodontidae Lateral","Late Cretaceous",1.16315080980568,0,-1.16315080980568,0.22314355131421,2.70805020110221,-1.09861228866811,1.38629436111989
"Troodontidae Lateral","Late Cretaceous",0.924258901523332,0.0861776962410524,-0.83808120528228,0.564140682533712,2.26176309847379,-0.65232518603969,1.48839958405704
"Troodontidae Lateral","Late Cretaceous",0.89199803930511,-0.0943106794712413,-0.986308718776352,0.476641386576059,2.31253542384721,-0.703097511413113,1.36863942588117
"Troodontidae Lateral","Late Cretaceous",0.871293365943419,0,-0.871293365943419,0.568541762104501,2.29253475714054,-0.683096844706444,1.43983512804792
"Troodontidae Lateral","Late Cretaceous",0.904218150639886,0.113328685307003,-0.790889465332883,0.685017054476695,2.67414864942653,-1.06471073699243,1.58923520511658
"Troodontidae Lateral","Late Cretaceous",1.06125650212434,0.113328685307003,-0.947927816817338,0.546179407639087,2.77258872223978,-1.16315080980568,1.60743590976343
"Troodontidae Lateral","Late Cretaceous",1.07500242302898,0.0953101798043249,-0.979692243224651,0.503976281920416,2.76631910922619,-1.15688119679209,1.57897870494939
"Troodontidae Lateral","Late Cretaceous",1.00795792039998,-0.0408219945202552,-1.04877991492023,0.347877233235203,2.72785282839839,-1.11841491596429,1.35583515363518
"Troodontidae Lateral","Late Cretaceous",0.928219302739429,-0.139262067333508,-1.06748137007294,0.250435693602217,2.92852352386054,-1.31908561142644,1.17865499634165
"Troodontidae Lateral","Late Cretaceous",0.970778917158225,-0.198450938723838,-1.16922985588206,0.189241999638528,2.79728133483015,-1.18784342239605,1.16002091679675
"Troodontidae Lateral","Late Cretaceous",1.00795792039998,0.139761942375159,-0.86819597802482,0.705840007358364,2.83321334405622,-1.22377543162212,1.71379792775834
"Troodontidae Lateral","Late Cretaceous",0.966983846189673,0.165514438477573,-0.8014694077121,0.601632071724172,2.82731362192903,-1.21787570949493,1.56861591791385
"Troodontidae Lateral","Late Cretaceous",0.924258901523332,0.198850858745165,-0.725408042778167,0.534356121176185,2.94968833505258,-1.34025042261848,1.45861502269952
"Troodontidae Lateral","Late Cretaceous",0.837247524533702,-0.0725706928348354,-0.909818217368538,0.612021635747577,2.30258509299405,-0.693147180559945,1.44926916028128
"Troodontidae Lateral","Late Cretaceous",0.792992515529661,-0.478035800943,-1.27102831647266,0.170181802243344,2.98568193770049,-1.37624402526639,0.963174317773006
"Troodontidae Lateral","Late Cretaceous",0.858661619037519,-0.462035459596559,-1.32069707863408,0.14563999015935,3.00568260440716,-1.39624469197306,1.00430160919687
"Troodontidae Lateral","Late Cretaceous",0.854415328156068,-0.356674943938732,-1.2110902720948,0.101096116871369,2.9704144655697,-1.3609765531356,0.955511445027436
"Troodontidae Lateral","Late Cretaceous",1.13783300182139,0.378436435720245,-0.759396566101146,0.590276440330208,2.05412373369555,-0.444685821261446,1.7281094421516
"Troodontidae Lateral","Late Cretaceous",1.07500242302898,0.157003748809665,-0.917998674219311,0.395173422071617,2.35137525716348,-0.741937344729377,1.47017584510059
"Troodontidae Lateral","Late Cretaceous",0.940007258491471,0.0676586484738149,-0.872348610017656,0.564070138284803,2.16332302566054,-0.553885113226438,1.50407739677627
"Troodontidae Lateral","Late Cretaceous",0.989541193613748,0.113328685307003,-0.876212508306744,0.324182474671307,2.66722820658195,-1.05779029414785,1.31372366828506
"Troodontidae Lateral","Late Cretaceous",0.920282753143692,0.048790164169432,-0.87149258897426,0.211119358347408,2.92852352386054,-1.31908561142644,1.1314021114911
"Troodontidae Lateral","Late Cretaceous",0.693147180559945,-0.356674943938732,-1.04982212449868,0.405465108108164,2.86220088092947,-1.25276296849537,1.09861228866811
"Troodontidae Lateral","Late Cretaceous",1.16315080980568,0.0953101798043249,-1.06784063000136,0.362905493689368,2.99573227355399,-1.38629436111989,1.52605630349505
"Troodontidae Lateral","Late Cretaceous",1.28093384546206,0.53062825106217,-0.750305594399894,0.245122458032985,2.52572864430826,-0.916290731874155,1.52605630349505
"Troodontidae Lateral","Late Cretaceous",0.78845736036427,-0.105360515657826,-0.893817876022097,0.276253376628158,2.99573227355399,-1.38629436111989,1.06471073699243
"Troodontidae Lateral","Late Cretaceous",0.741937344729377,-0.356674943938732,-1.09861228866811,0.356674943938732,3.11351530921037,-1.50407739677627,1.09861228866811
